x,y,z,T
0.044504727,-0.019341531,0.927192228,14394.66167
0.05,-0.017317617,0.931728241,14338.25585
0.05,-0.010168046,0.935640775,14342.68584
0.045083153,-0.01216509,0.931439268,14394.89162
0.05,-0.003172409,0.939314728,14331.12059
0.044878679,-0.005383018,0.935664174,14381.93959
0.044424299,0.00119675,0.939450457,14368.42658
0.05,0.003689961,0.942778647,14317.05747
0.042274995,0.025,0.958727539,14223.35211
0.027029315,0.025,0.967184167,14208.29922
0.034408089,0.025,0.96315575,14218.77616
0.044402999,0.005266314,0.946561743,14338.49003
0.05,0.010396139,0.946193505,14301.72442
0.044215989,0.006680648,0.940470858,14367.1875
0.037054232,0.020474784,0.958861355,14279.1856
0.05,0.025,0.954257731,14180.41708
0.043979178,0.018893115,0.955399044,14285.3459
0.044921183,0.012738088,0.950006134,14318.75616
0.05,0.017550759,0.949871157,14265.61622
0.029852097,0.020578914,0.962537091,14266.90984
0.02062369,0.025,0.969633193,14196.15304
0.02327205,0.020684085,0.966333679,14251.40076
0.015262611,0.02096343,0.97131529,14220.45305
-0.009163233,0.025,0.976858915,14141.34769
-0.017836085,0.025,0.976748183,14138.60141
-0.006142732,0.019811364,0.973935383,14204.07468
2.49E-04,0.020324816,0.971799453,14220.14828
-0.004983904,0.025,0.969314337,14198.93687
0.003443633,0.025,0.96908801,14206.68398
0.007046409,0.020227706,0.970852206,14229.64611
0.012571576,0.025,0.967661292,14211.9828
-0.04,0.015,0.945454545,14325.90028
-0.04,0.015249881,0.945451542,14327.99898
-0.032127554,0.015,0.940909091,14344.26947
-0.045394479,0.013604239,0.986810042,14050.20198
-0.037016714,0.020077214,0.981395664,14111.38232
-0.041460867,0.025,0.985704443,14018.44192
-0.05,0.025,0.992082152,13886.37208
-0.05,0.018811844,0.985253935,14007.09387
-0.05,0.011978626,0.981981289,14059.45362
-0.045236098,0.007110627,0.980741513,14111.92634
-0.05,-0.01799195,0.967591206,14155.48104
-0.045447228,-0.012214319,0.96745744,14213.80715
-0.04,-0.015,0.936363636,14366.79007
-0.040250159,-0.015,0.936362658,14368.74244
-0.04,-0.007127554,0.931818182,14370.13237
-0.04,3.87E-04,0.936363628,14353.42198
-0.040250001,3.87E-04,0.936344952,14355.83158
0.042305799,-0.025,0.922665621,14372.38885
0.034372921,-0.025,0.927179882,14384.03194
0.018552071,-0.025,0.936195807,14362.77352
0.013957803,-0.020524374,0.936409787,14396.90318
0.010907198,-0.025,0.941098453,14347.43353
0.007631856,-0.020070628,0.941587809,14383.7176
0.037576336,-0.020262429,0.92266984,14428.63693
0.026452552,-0.025,0.931689349,14375.44015
0.028602591,-0.019380359,0.927133808,14422.53798
0.00142692,-0.020580289,0.94478617,14367.67508
-0.003549364,-0.025,0.943751915,14338.48848
0.003600024,-0.025,0.937815345,14360.34701
0.020599579,-0.019419967,0.931694071,14412.409
-0.00726019,-0.020533736,0.940829988,14384.22723
-0.011086006,-0.025,0.939935042,14351.06579
-0.014341794,-0.020898232,0.944156757,14367.2026
-0.022120277,-0.020879158,0.948750026,14341.91778
-0.01860997,-0.025,0.945105645,14327.1635
-0.026410838,-0.025,0.949741027,14298.96373
-0.05,-0.025,0.963257995,14122.76978
-0.04431642,-0.019249366,0.963181516,14230.38626
-0.029812234,-0.020702097,0.95341141,14312.5868
-0.037074789,-0.020454965,0.95876581,14275.3384
-0.034468338,-0.025,0.954277569,14266.08934
-0.042214411,-0.025,0.958767076,14218.40013
-0.05,-0.003660397,0.976151194,14116.79424
-0.04489333,-0.005788207,0.971553613,14189.39598
-0.05,0.00462959,0.978322013,14098.30082
-0.045482075,0.001286973,0.975167872,14159.05601
-0.05,-0.005639666,0.968070439,14176.18015
-0.05,-0.011148611,0.963726095,14201.93371
-0.035625838,0.025,0.978727767,14097.46846
-0.030449781,0.019860462,0.980214808,14128.39054
-0.01523478,0.020200944,0.97321938,14202.89347
-0.027364009,0.025,0.975896909,14132.30082
-0.022955189,0.020086362,0.97580396,14174.55113
0.020038101,0.025,0.962842046,14237.87816
0.04,-0.015,0.890909091,14501.04109
0.04,-0.015250813,0.890909084,14503.10539
0.032127554,-0.015,0.886363636,14505.47453
0.04,-3.87E-04,0.909090909,14443.29071
0.04025009,-3.87E-04,0.909086457,14445.80195
0.04,0.007127554,0.904545455,14453.18901
0.04,0.015,0.909090909,14456.79463
0.040253588,0.015,0.909090814,14458.84154
0.044692865,-0.01956121,0.918198192,14420.38497
0.05,-0.025,0.9181354,14320.96506
0.05,-0.017317082,0.922670643,14367.53533
0.05,-0.010147002,0.926511541,14374.88557
0.044994842,-0.01217943,0.922414452,14425.35362
0.05,-0.003060564,0.930299316,14365.15139
0.044859146,-0.005370287,0.926570168,14414.35768
0.05,0.003755186,0.933813936,14354.32693
0.044961757,0.001630674,0.930602419,14401.16889
0.05,0.010392319,0.937184761,14336.14941
0.044593211,0.007470077,0.935033942,14385.04814
0.04213684,0.025,0.949829092,14269.92612
0.03442815,0.025,0.954307105,14270.09672
0.026759543,0.025,0.958682211,14257.37711
0.044946276,0.012744454,0.941647729,14357.72084
0.05,0.017565738,0.94075815,14305.27448
0.05,0.025,0.945262202,14231.43304
0.036957398,0.020342528,0.949816949,14326.30383
0.029849181,0.020641652,0.953377606,14315.98579
0.042490886,0.018164471,0.94543622,14342.08643
0.022446229,0.020769872,0.957799469,14301.70966
0.015977808,0.020716906,0.963156718,14276.19605
0.00962493,0.020543414,0.965932116,14261.66887
-0.007365688,0.020122932,0.967074126,14252.2822
-0.013483653,0.025,0.969678367,14194.65297
-0.020879276,0.025,0.970203859,14187.69159
-0.009481744,0.025,0.96248903,14240.93974
-0.001720914,0.020078166,0.96578497,14260.75331
-0.001297958,0.025,0.962076112,14249.50226
0.003157176,0.020244739,0.964347846,14271.28121
0.005985929,0.025,0.962237753,14250.35921
0.012099336,0.025,0.958389966,14271.16938
-0.044394287,-0.006753902,0.96355096,14242.62344
-0.04,0.015,0.936363636,14362.24601
-0.04,0.015250071,0.936362294,14364.4501
-0.032127554,0.015,0.931818182,14374.26286
-0.045331159,0.012390885,0.977090553,14138.88891
-0.043966148,0.018540191,0.978955345,14117.04864
-0.042384462,0.025,0.976279796,14093.84258
-0.03729325,0.020218997,0.974348891,14168.18844
-0.05,0.025,0.982136429,13977.84948
-0.05,0.010761197,0.972545005,14137.2982
-0.044724289,0.006764387,0.972076648,14183.18026
-0.05,0.018017572,0.976568551,14083.03001
-0.045134539,-0.012314723,0.958893955,14266.32342
-0.05,-0.017827398,0.958793899,14208.66511
-0.04,-0.015,0.927272727,14398.53423
-0.040250619,-0.015,0.927272388,14400.52691
-0.04,-0.007127554,0.922727273,14394.63674
-0.04,3.87E-04,0.927272726,14384.7144
-0.040250007,3.87E-04,0.927260781,14387.12953
0.042303585,-0.025,0.913596529,14397.34467
0.03438282,-0.025,0.918122896,14405.87623
0.026490468,-0.025,0.922706379,14401.62686
0.038265879,-0.02080107,0.913619724,14450.70608
0.030157105,-0.020877573,0.918137745,14446.7748
0.018573122,-0.025,0.927543991,14388.19849
0.013964176,-0.020532586,0.928126825,14426.35186
0.010687999,-0.025,0.932355437,14378.49463
0.006771884,-0.019840499,0.932885496,14414.9404
8.53E-04,-0.020532073,0.936728059,14400.32336
0.021424104,-0.019702249,0.922587353,14441.69697
-0.003616787,-0.025,0.934561099,14382.44589
0.003532999,-0.025,0.928851118,14390.82301
-0.008029469,-0.020620575,0.931607344,14414.51845
-0.010923583,-0.025,0.930887587,14381.75866
-0.014341313,-0.020814127,0.935271178,14400.36961
-0.018604638,-0.025,0.936095923,14360.67044
-0.05,-0.025,0.954254097,14178.34584
-0.021288657,-0.0197398,0.940710512,14380.24214
-0.029258057,-0.019820629,0.945247235,14354.09573
-0.026500793,-0.025,0.940754396,14337.29463
-0.034291745,-0.025,0.945349134,14308.47567
-0.043663161,-0.018455051,0.954969048,14285.30163
-0.036938349,-0.020352556,0.949792243,14321.82438
-0.04221009,-0.025,0.949773052,14264.55699
-0.045025483,-2.66E-04,0.966301784,14224.97752
-0.05,0.002185784,0.967971891,14178.05844
-0.05,-0.004329146,0.960787148,14220.34111
-0.045455133,-0.006906966,0.958350002,14270.36954
-0.05,-0.010722391,0.955167111,14250.09475
-0.029844616,0.021156296,0.971394133,14198.55619
-0.034905399,0.025,0.971152484,14155.98134
-0.013914806,0.020026417,0.965408462,14261.21678
-0.027156212,0.025,0.966687116,14199.37799
-0.022886421,0.02038673,0.96624198,14244.764
0.019164816,0.025,0.954057556,14284.75185
0.04,-0.015,0.881818182,14520.46371
0.04,-0.015250818,0.88181818,14522.39517
0.032127554,-0.015,0.877272727,14517.52748
0.04,-3.87E-04,0.9,14468.25783
0.04025018,-3.87E-04,0.899997409,14470.61009
0.04,0.007127554,0.895454545,14475.00328
0.044710066,-0.019666907,0.909064843,14446.27481
0.05,-0.025,0.90906091,14343.67778
0.05,-0.01739759,0.913492449,14394.09057
0.04,0.015,0.9,14479.62314
0.040254594,0.015,0.899999966,14481.59015
0.05,-0.010150385,0.917475734,14403.05223
0.045548524,-0.012207159,0.913236097,14449.58267
0.044687939,-0.005347869,0.917482421,14442.72623
0.05,-0.003048184,0.921254537,14394.37935
0.04496724,0.001653483,0.921560641,14430.00878
0.05,0.003766461,0.924781115,14383.64395
0.05,0.010387976,0.928141786,14371.70341
0.044578269,0.007756194,0.926172738,14415.0388
0.045317507,0.013448594,0.932472735,14390.39413
0.05,0.017564461,0.93171865,14339.63224
0.042288601,0.025,0.940720631,14308.90544
0.034353787,0.025,0.945230614,14312.63947
0.026446424,0.025,0.949729853,14301.17393
0.044077134,0.019722642,0.936338864,14363.81239
0.05,0.025,0.936234598,14260.42585
0.037187175,0.019790252,0.940765463,14367.50263
0.029286915,0.019865275,0.945252664,14356.56232
0.022137073,0.020929106,0.948743998,14342.94426
0.01516903,0.020050699,0.953333575,14330.59874
0.007997913,0.020163525,0.958138983,14308.5767
-0.007749421,0.019781949,0.959715105,14296.84699
-0.018557679,0.025,0.962455878,14235.24354
-0.013021518,0.025,0.956571648,14279.27918
-0.016987324,0.019967595,0.960777553,14284.46911
-0.005964222,0.025,0.955010047,14284.30634
-1.29E-04,0.019401235,0.956436764,14318.85264
0.003113058,0.025,0.953973385,14289.21736
0.011104356,0.025,0.949288781,14316.5139
-0.04,0.015,0.927272727,14396.38408
-0.04,0.015250166,0.927272155,14398.34959
-0.032127554,0.015,0.922727273,14405.96396
-0.04392787,0.017963451,0.970770614,14183.99622
-0.045538041,0.011831585,0.967733502,14208.35775
-0.05,0.010169498,0.963128828,14202.44018
-0.045173358,0.006326085,0.963052403,14242.48395
-0.037542111,0.019889643,0.966218922,14227.62625
-0.042314668,0.025,0.967515909,14158.96936
-0.05,0.025,0.972441742,14062.73829
-0.05,0.017684375,0.967604615,14150.93426
-0.05,-0.017251266,0.949778825,14261.57571
-0.045051056,-0.012461638,0.950140683,14311.45148
-0.04,-0.015,0.918181818,14426.35307
-0.040251329,-0.015,0.918181712,14428.40689
-0.04,-0.007127554,0.913636364,14426.13808
-0.04,3.87E-04,0.918181818,14410.58914
-0.04025,3.87E-04,0.91817441,14413.1373
0.042302564,-0.025,0.904520272,14426.33323
0.018723957,-0.025,0.918671228,14420.51817
0.034380435,-0.025,0.909051932,14434.85374
0.026502196,-0.025,0.913743573,14426.06368
0.037277632,-0.01952136,0.904522159,14483.17023
0.022139533,-0.021178735,0.913867136,14463.98433
0.029411891,-0.020493351,0.909062586,14475.59041
0.011014262,-0.025,0.923705677,14405.00431
0.013425235,-0.02037508,0.919440161,14452.67126
0.006797362,-0.019758192,0.924080125,14442.77636
0.001277632,-0.018382116,0.927486464,14434.62617
-0.003546713,-0.025,0.925657519,14410.63686
0.003603888,-0.025,0.920193856,14418.40893
-0.018571026,-0.025,0.926999387,14391.12881
-0.014341669,-0.020901221,0.926186862,14429.79198
-0.011006319,-0.025,0.921830918,14407.48895
-0.007817282,-0.019874075,0.923123163,14445.17379
-0.020751758,-0.019941322,0.931585904,14411.83442
-0.026419094,-0.025,0.93172531,14374.12303
-0.05,-0.025,0.945265309,14227.49791
-0.029118608,-0.020433063,0.936219641,14387.93759
-0.034348208,-0.025,0.936241376,14346.59689
-0.037058987,-0.020009325,0.940780546,14362.71246
-0.042286044,-0.025,0.940725127,14304.42463
-0.042549561,-0.018063484,0.945433735,14336.91944
-0.05,0.002973762,0.958125365,14239.12406
-0.044384411,-8.94E-04,0.958381294,14272.53095
-0.05,-0.003853538,0.951969221,14269.46739
-0.044348896,-0.007080072,0.953466711,14299.30156
-0.05,-0.010397195,0.946197363,14295.48511
-0.034413948,0.025,0.962594194,14216.57508
-0.029764892,0.020673249,0.96126324,14267.05772
-0.026748725,0.025,0.958074551,14253.51709
-0.02255033,0.020916964,0.957057338,14297.30807
0.018610087,0.025,0.945104842,14327.48148
0.04,-0.015,0.872727273,14535.15494
0.04,-0.015250686,0.872727272,14537.19498
0.032127554,-0.015,0.868181818,14534.42074
0.05,-0.025,0.899980951,14369.31631
0.04,-3.87E-04,0.890909091,14488.62166
0.040250119,-3.87E-04,0.89090763,14491.04283
0.04,0.007127554,0.886363636,14494.10809
0.04,0.015,0.890909091,14500.18146
0.04025499,0.015,0.89090908,14502.14997
0.044483186,-0.01953577,0.899850266,14469.80956
0.05,-0.017315535,0.904523545,14418.88936
0.045818597,-0.012513504,0.903598864,14474.2387
0.05,-0.010127184,0.908437498,14428.77826
0.05,-0.003151901,0.91209446,14420.53243
0.044828002,-0.005370622,0.908420429,14467.13478
0.05,0.003736924,0.915689934,14411.25957
0.044778636,0.001705705,0.91241155,14456.35485
0.05,0.010385646,0.919080556,14400.26487
0.04486026,0.008714855,0.916562514,14443.27379
0.014333149,0.020936773,0.94416254,14366.3179
0.045400895,0.013585653,0.92338448,14420.13935
0.05,0.017564562,0.922663664,14369.09695
0.05,0.025,0.92719139,14300.55316
0.042250325,0.025,0.931711851,14346.8062
0.042729399,0.018266952,0.927310485,14410.1242
0.034344496,0.025,0.936214939,14350.17336
0.026363728,0.025,0.940843179,14339.13148
0.036463195,0.019255656,0.931730162,14403.62023
0.029304974,0.019901422,0.936227436,14391.99033
0.021289092,0.019760818,0.940707841,14380.76413
0.005543943,0.019490269,0.948915155,14354.35872
-0.007410377,0.018948162,0.950594464,14344.10561
-0.019151018,0.025,0.953647615,14284.6901
-0.015022955,0.019769264,0.952675897,14330.20606
-0.011981284,0.025,0.949388411,14310.27995
-0.003973052,0.025,0.94677382,14326.8211
0.003589555,0.025,0.943622121,14336.99014
-0.001414426,0.020387374,0.944877341,14365.7131
0.007239937,0.020445207,0.940837105,14382.06149
0.011071689,0.025,0.939931765,14349.47529
-0.04,0.015,0.918181818,14420.9199
-0.04,0.015250224,0.918181586,14423.08748
-0.032127554,0.015,0.913636364,14430.25294
-0.044424292,-0.005378492,0.94643577,14332.22325
-0.044696343,1.35E-04,0.951522191,14307.70156
-0.045520151,0.012304657,0.958695342,14263.08542
-0.04517794,0.006306019,0.954171288,14291.6028
-0.05,0.010143834,0.953867701,14254.65911
-0.044685282,0.019671581,0.96333576,14220.25311
-0.042301266,0.025,0.958761927,14213.87916
-0.038146493,0.019945827,0.958079063,14274.45903
-0.05,0.017551312,0.95865282,14208.04079
-0.05,0.025,0.963249128,14118.89311
-0.04491725,-0.012749379,0.941663018,14351.9139
-0.05,-0.017566068,0.940761083,14300.10253
-0.04,-0.015,0.909090909,14453.27593
-0.040252087,-0.015,0.90909088,14455.25628
-0.04,-0.007127554,0.904545455,14450.12765
-0.04,3.87E-04,0.909090909,14437.99448
-0.040250001,3.87E-04,0.909086459,14440.40631
0.011076306,-0.025,0.914773808,14428.17715
0.042321999,-0.025,0.895439684,14444.17969
0.034384758,-0.025,0.899976265,14461.24085
0.03760079,-0.019547935,0.895440986,14504.22603
0.018687386,-0.025,0.909553937,14444.50314
0.013143467,-0.020691318,0.910891041,14477.60694
0.026460812,-0.025,0.904510442,14455.54128
0.028604297,-0.01944166,0.899976479,14499.88649
0.020642427,-0.020152565,0.904872937,14491.27596
0.006968234,-0.020663017,0.915191793,14465.4532
8.12E-04,-0.020487463,0.918926828,14455.63793
0.003724886,-0.025,0.911172753,14442.02775
-0.003537003,-0.025,0.916577103,14437.83668
-0.018559521,-0.025,0.917907291,14418.3289
-0.014117125,-0.021476488,0.917447588,14452.16811
-0.011015375,-0.025,0.912831395,14441.17238
-0.008510877,-0.016969862,0.918131667,14457.22135
-0.021477689,-0.020618455,0.922501946,14439.41224
-0.026417047,-0.025,0.922690486,14401.06609
-0.028638218,-0.0194135,0.927187992,14421.69621
-0.034341346,-0.025,0.927180796,14380.3857
-0.044018534,-0.019617849,0.93637325,14359.88428
-0.05,-0.025,0.936236847,14255.94366
-0.036152017,-0.019687771,0.931741071,14399.19116
-0.042250228,-0.025,0.931713494,14342.16404
-0.05,0.00313348,0.948536874,14286.46437
-0.05,-0.003707416,0.94292064,14309.51045
-0.044209667,-0.007075108,0.940158284,14361.81601
-0.05,-0.010392532,0.937187226,14329.87458
-0.034442662,0.025,0.954134901,14263.89003
-0.030022462,0.020806142,0.953088969,14310.24134
-0.022342207,0.021052408,0.948501244,14338.5641
-0.026551898,0.025,0.949559302,14296.36844
0.018585491,0.025,0.936126513,14360.30251
0.04,-0.015,0.863636364,14549.99907
0.04,-0.015250703,0.863636364,14552.0892
0.032127554,-0.015,0.859090909,14552.01843
0.04,-3.87E-04,0.881818182,14504.94035
0.040250389,-3.87E-04,0.881817382,14507.38874
0.04,0.007127554,0.877272727,14509.306
0.05,-0.025,0.890897945,14392.5733
0.044315028,-0.018959376,0.890859593,14495.21228
0.05,-0.017327129,0.895440966,14442.30512
0.04,0.015,0.881818182,14516.96882
0.0402551,0.015,0.881818178,14518.99204
0.05,-0.010092857,0.899332309,14447.5918
0.045492328,-0.012154355,0.895068347,14496.16124
0.05,-0.00304177,0.903111252,14443.39116
0.044660059,-0.005364042,0.899383686,14490.60044
0.045419346,0.013417946,0.914234525,14447.23012
0.05,0.003719194,0.906597803,14435.68612
0.044948055,0.001693486,0.903349817,14479.99674
0.05,0.010564877,0.910110896,14427.38929
0.044909708,0.008684114,0.907311179,14468.98349
0.05,0.017565968,0.913594595,14392.67352
0.014309421,0.02089571,0.935249593,14398.33797
0.042256543,0.025,0.922662148,14371.83439
0.034341483,0.025,0.927179832,14383.81402
0.043836709,0.01900601,0.917661795,14430.58112
0.05,0.025,0.918131158,14321.32512
0.037247645,0.019723483,0.922671463,14431.2085
0.026419894,0.025,0.931723099,14375.94949
0.028584165,0.019404046,0.927187428,14423.21741
0.02061882,0.019449286,0.931644482,14412.27504
-0.007925893,0.020322919,0.941625616,14379.09309
-0.015357586,0.020611051,0.944430763,14362.81525
-0.018930806,0.025,0.945105805,14322.75153
-0.010907174,0.025,0.941099127,14343.16199
-0.003599833,0.025,0.937815789,14356.75942
-9.30E-04,0.020436494,0.936674175,14397.17819
0.003616933,0.025,0.934561075,14379.00304
0.007987923,0.020469581,0.931636331,14411.35368
0.010923708,0.025,0.930887255,14378.93294
-0.04,0.015,0.909090909,14445.75371
-0.04,0.015250385,0.90909082,14447.92318
-0.032127554,0.015,0.904545455,14450.62686
-0.045467494,0.004869335,0.944958362,14334.71382
-0.045640323,0.012205429,0.949618515,14309.39774
-0.05,0.010134259,0.944740662,14298.47145
